sentence,intensity_level,intensity_level_normalized,intensity_category
এরকম অনেক মানুষ আছে যারা দিন আনে দিন খায় কিন্তু এদের মত দেহব্যবসা করে খায় না এগুলো অভাব না এগুলো এদের স্বভাব,3,2,Negative Character
"আপনি যে একটা মাদারচোদ আকের বার প্রমাণ হলো,,তার কারন হলো দশ বছরে যে পরিমাণ গুম খুন হয়েছে সে গুলো কিছুটা তুলে দরা উচিত ছিলো,,আর মুক্তিযোদ্ধা কথাটি আপনার মতো আবালের কাছে মানায় না।আপনি একটা অসৎ লোক।",3,2,Negative Character
পার্থ হচ্ছে একজন চোরের ছেলে চোর   	Political,3,2,Negative Character
আরে মুশফিক মাদার চোদ,3,2,Negative Character
খেলা চোর মাদারচোদ রা,3,2,Negative Character
ঔ খানকির পোলারা কই গান কয়,3,2,Negative Character
কি অদ্ভুত খানকির পোলারা,3,2,Negative Character
ভাই তোর মতো মা চোদা আর দেখিনি,3,2,Negative Character
বদমাইশ ছেরি,3,2,Negative Character
দেশের মারে তো তারায় চুদে দিছে।,3,2,Negative Character
শালা ভালো মানুষ নাবহু খারাপ,3,2,Negative Character
অপু একটা লেনটি মুনাপিক নাস্তিক,3,2,Negative Character
দূর শালা,3,2,Negative Character
এদের জন্য দেশের মেয়েরা কারাপ হয়,3,2,Negative Character
বোকচোদা,3,2,Negative Character
নিচতলা ঠিক আছে নি বিয়ে যে বসবেন আর তোমার মতও মাতারি কে কােন আবাল বিয়ে করবে,3,2,Negative Character
রুবেল একটা খানকির পোলা তাই খাকির মত আচরণ,3,2,Negative Character
গর্তযোদ্ধা। চামচা দালাল।,3,2,Negative Character
বোকা চোদা বাইঞ্চদ সৌভিক কাইল্লা 	Personal,3,2,Negative Character
আসলে খানকি  ছি ছি 	Gender abusive,3,2,Negative Character
আপনারা পা চাটেন,3,2,Negative Character
চোদাবোকা,3,2,Negative Character
পাপন ভর মাদা চোদ পাপনে পদতেক চাই,3,2,Negative Character
নোংরামি বোকাচোদা,3,2,Negative Character
পাপনে পাগল হয়াছে,3,2,Negative Character
তুই চ্যাট বাল,3,2,Negative Character
সউভিক সালা গাজাখোরদের মত লাগতেছে।,3,2,Negative Character
"মমতাজ এর মতো রাস্তার মহিলা আজ এই মহান সংসদ এ আছে, দূর ভাগ্য  বাংলাদেশর মানুষের কপাল পুড়া জাতি",3,2,Negative Character
আই তোকেচুদি তোরগূদের,3,2,Negative Character
মেধাহীন আবাল আর দেখতে চাই না।,3,2,Negative Character
তারপরও কিছু পৈতাল দাঁত কেলিয়ে বলবে বাংলাদেশ একটি ধর্মনিরপেক্ষ দেশ,3,2,Negative Character
